std,rho,mu,omega,alpha1,alpha2,alpha3,beta1,beta2,beta3
0.012068507669946372,-0.05705201430451632,0.0006727528436625561,0.268991455907339,0.07238251612756144,0.0,0.06873480762123717,0.5952242750868235,0.0,0.0
0.023311756440206888,-0.03137761663662977,0.036800358645251746,0.21974958783359677,0.0017059187386317114,2.795678263422522e-13,4.047062442060239e-14,3.506494234122213e-15,2.562848548338953e-15,0.7684253414577649
0.02439731451734644,0.01356280729585423,0.014125071259410002,0.38080144912733405,0.11319218797869723,0.03037294267663321,0.012351604718739058,2.606132063251452e-15,9.791965298733037e-16,0.473995213796033
0.014217733278361669,0.06176670836215958,0.03285994895879881,0.2832875450380817,0.11080764540417325,0.1929592699898483,0.38499856669973764,0.07566992131097974,0.09526255880453582,0.0
0.02888375240500227,-0.012621833393121918,-0.002124324709172197,0.3043409393939902,0.12424720001695254,0.073335400653345,0.05969503210090974,0.06791006226275588,0.1121501959799716,0.30790278403756727
0.021669841566574203,-0.034974115726387915,0.03795798732609606,1.0000980315931957e-08,1.1549424924227382e-10,1.4043061105838367e-10,7.363774145149566e-11,2.3214982514422223e-13,0.048890198927269944,0.9389271393578795
0.023586367479742788,-0.06901564759178064,-0.05191938432116561,0.3223109795830789,0.2037510587521591,0.0,0.05543908525482045,0.0,0.0,0.44119970743671555
0.02888375240500227,-0.012621833393121918,-0.002124324709172197,0.3043409393939902,0.12424720001695254,0.073335400653345,0.05969503210090974,0.06791006226275588,0.1121501959799716,0.30790278403756727
0.02888375240500227,-0.012621833393121918,-0.002124324709172197,0.3043409393939902,0.12424720001695254,0.073335400653345,0.05969503210090974,0.06791006226275588,0.1121501959799716,0.30790278403756727
0.013455809182597887,-0.04029590776796444,0.007096503493789491,0.4542321366419586,0.1437954372930071,0.03452088760046877,0.09438374315764682,0.0,0.28836460944800246,0.0
0.020150726146915928,-0.021585626116944562,0.02720690957129313,0.4024911997871119,0.07229248812282592,0.05293663065563792,0.11546820624276642,0.0,0.39241349934659187,2.0718780529874152e-16
0.014201399186124241,-0.01933893240828804,0.013531496020614053,0.4316911092743282,0.0,0.12318299373672653,0.0,4.859726380477714e-13,0.06606123615688143,0.3997716786264474
0.02308881269663822,0.004678823399554001,0.006875598027565549,0.2209552302343397,0.0,0.5886477923235491,0.051550080590306635,0.011734072985105771,5.971343400630821e-12,0.3480680542081313
0.018699343158648192,-0.02585209660534979,0.006109721452065399,0.26431475394737863,0.05690851731010509,1.2082051927849387e-14,0.13003070829857527,0.5349664453440071,0.0,0.0
0.02888375240500227,-0.012621833393121918,-0.002124324709172197,0.3043409393939902,0.12424720001695254,0.073335400653345,0.05969503210090974,0.06791006226275588,0.1121501959799716,0.30790278403756727
0.02888375240500227,-0.012621833393121918,-0.002124324709172197,0.3043409393939902,0.12424720001695254,0.073335400653345,0.05969503210090974,0.06791006226275588,0.1121501959799716,0.30790278403756727
0.015296573401988922,-0.03788656479928264,-0.03267504787366086,0.5791487195948045,0.12298795428723035,1.1635063363308382e-09,7.75277240895254e-10,0.0,0.0,0.31790831293585137
0.017144526261307674,-0.047916420891613,0.05777357126806017,0.8813622466353346,0.06455726472963333,5.772797675319025e-09,0.0547827494848877,0.0,0.0,0.0
0.019480411299420623,-0.05500460599530088,0.08231029597201774,0.508860134604617,0.9965750317793253,0.003424968415365518,0.0,1.4691637403169144e-10,0.0,0.0
0.022493520277166012,-0.03075355707706879,-0.015624695106190465,0.715000733453309,0.033617762795718584,0.22248420969183252,0.08308589411011348,9.059289231329232e-12,1.7751423552775342e-11,1.8822262471288054e-11
0.018417791387735694,-0.008248058389136143,-0.0008568752886733434,0.7746343305436044,0.016470035738607947,0.07056220208802061,6.333189858367443e-11,6.503578278112166e-11,0.13802425850890143,6.258940818244464e-11
0.013332093448773666,0.06425730506546087,-0.006340716319212531,0.1678071167373182,0.0953062919884772,0.022578161379626115,4.0014623667908826e-11,5.828945129167512e-11,0.28140571287259664,0.434505144725255
0.01849227844727177,-0.047444614249339684,0.015927579168288786,0.5447691927578174,0.29439955364576786,0.5556320495376905,1.834516725466269e-09,1.2948967736061944e-09,3.053946020717874e-10,6.48070697860127e-10
0.013965985840665008,-0.042393216803304254,0.0150848339574934,0.07550394680733331,3.061699956040886e-13,0.025420477096033366,0.04050971510653122,2.085858209784266e-06,7.88229028491167e-14,0.8554134243546854
0.021629348103003675,-0.0011654392686120238,-0.007739247289121534,0.6532110387276675,0.0460981345211455,0.04498634092663764,0.03632993307953994,0.22401570930673798,0.0,0.0
0.017568960916313152,0.01006973745266275,-0.02077505483734432,0.015398890394955672,0.023518007336653695,5.904865314022398e-14,4.7334301627316543e-14,1.7934918571782216e-15,0.660380485364245,0.30039205216343934
0.03552805545871093,-0.020631794962845472,-0.007276437665392395,0.018483302885116022,0.02778439566522574,8.064920169403215e-09,0.0,2.658904581458952e-07,0.33610533999119946,0.6187129211838645
0.0244897798597668,0.005928264647833172,0.02924907406059924,0.48282660327923366,0.13271663690775207,0.021972911118044072,6.473454596992196e-11,0.0,2.0547459816327825e-11,0.34944694005229904
0.012060985032961305,0.038120508997305645,-0.013736953645516109,0.28345230446923,0.6409237500765561,0.2820147099325128,0.0,0.0,0.0,0.03974112772952598
0.019163160452038253,0.015986858544500382,-0.029278491073105813,0.4764591067655395,0.18682990258969598,2.945159713874692e-10,0.1925652855743381,0.2176199782324755,3.7190391855835687e-10,6.342389685515815e-10
0.0294278202895444,-0.00023240959037519867,0.01563579914397895,0.035019622293390416,0.07058860889845202,0.1746610269627889,0.0,0.053938726338924124,0.0,0.7001919290020459
0.02888375240500227,-0.012621833393121918,-0.002124324709172197,0.3043409393939902,0.12424720001695254,0.073335400653345,0.05969503210090974,0.06791006226275588,0.1121501959799716,0.30790278403756727
0.02888375240500227,-0.012621833393121918,-0.002124324709172197,0.3043409393939902,0.12424720001695254,0.073335400653345,0.05969503210090974,0.06791006226275588,0.1121501959799716,0.30790278403756727
0.00923977753144658,-0.013328885870730185,0.0003130605941362428,0.007407796883087534,0.2955012829208139,0.4647968634549503,0.1669828515731017,0.01570510324078721,0.015705211972730657,0.15540782528173455
0.01269169907690399,-0.06642828350698889,0.001033016780712604,0.1579412348432622,0.16355684842565751,0.0,0.008696790297621007,0.08379338896940797,0.46664990284901875,0.12749251759417005
0.02888375240500227,-0.012621833393121918,-0.002124324709172197,0.3043409393939902,0.12424720001695254,0.073335400653345,0.05969503210090974,0.06791006226275588,0.1121501959799716,0.30790278403756727
0.02888375240500227,-0.012621833393121918,-0.002124324709172197,0.3043409393939902,0.12424720001695254,0.073335400653345,0.05969503210090974,0.06791006226275588,0.1121501959799716,0.30790278403756727
0.017207564610114415,-0.0014085320572510757,-0.0051171995496977355,0.8105464458663659,0.12866090374136785,0.05483630518926523,0.0,6.175381910186138e-12,3.4519905428754046e-12,0.0
0.026945358993943732,0.006220927576631941,-0.05430834152944243,0.005802268990882714,2.431475561607319e-12,1.2155816249444584e-11,0.002738448501433143,1.05006166186334e-12,1.972853840199744e-12,0.997264814440483
