std,rho,mu,omega,alpha1,alpha2,alpha3,beta1,beta2,beta3
0.011539464467320069,-0.01885851481517565,-0.020675820900542815,0.4068979176218519,0.14682628584575394,0.26108027684268764,0.0,0.1509380582372306,1.1330487464566778e-15,0.10287320274683225
0.016889626200747018,0.03012653251724393,-0.016574246293550643,0.5717949979451991,0.16905310543046675,0.137999355466754,0.03313794910281363,0.0,0.07037796730106154,0.01742195890123717
0.010107301284668907,0.047694220236744925,-0.016512032654892022,0.0619387668666558,0.3642548858996589,0.0,0.0,0.373002775202501,0.039051647650019804,0.19771772964284975
0.016216370464144748,-0.026723901207317945,-0.07023505675614786,0.20539190905089916,0.154696409855377,0.08289820543751913,0.05794558754146634,0.08203098888554528,0.11975213364056438,0.3336635818388482
0.01699327723054568,-0.056065593276534785,0.01109098167913712,0.11617960291167505,0.09222707085158113,0.19997235787473647,2.568931169632585e-09,8.648342671332439e-09,8.066714310771975e-09,0.5974542868866819
0.01220486291392056,-0.0827039148449103,-32.09873278548411,0.00010527018814111598,1.0532896422519671e-05,0.15756944184119,0.3834558972918849,0.43983367170447785,0.0,0.01904096528092071
0.013622613926810415,0.014856961686482296,-0.017917858028810567,0.12195460175872441,0.0525189410337816,0.026806393602852162,0.008743048958826178,4.656936287934119e-14,0.11493664328111514,0.6724798112564419
0.011568958599802179,-0.03597653727553303,-0.002477594377360493,0.011380095693855612,0.07829353393990482,3.92073036827813e-12,0.02731608625901814,8.828022800595774e-13,0.01751746960299431,0.8768729173023578
0.012734435913491344,-0.0415822773600049,0.0326456303433137,0.03822019184270166,0.167228014684835,0.044883795778594394,0.015794547624121375,0.0,0.3055122730988097,0.4385139005400568
0.016216370464144748,-0.026723901207317945,-0.07023505675614786,0.20539190905089916,0.154696409855377,0.08289820543751913,0.05794558754146634,0.08203098888554528,0.11975213364056438,0.3336635818388482
0.011138879613282717,-0.008651162414757428,0.012024930616341196,0.14812899675047655,0.20298161999901498,0.0452324336306437,0.0,0.0,0.0018965126171613873,0.6138153019590652
0.015627990207511905,-0.06808642851106822,-0.0016988664727848439,0.014506987269389348,0.25382527437747004,0.05877863365403466,2.287338878335172e-09,0.39072732985514536,8.47702794529585e-09,0.29666875223227734
0.013322776185285795,-0.04732884459453449,0.02482312033226606,0.29093347713471623,0.2677752076383865,5.906881426442303e-16,0.051844605185713266,2.1549340574994976e-15,0.06679480454180334,0.3430537965893409
0.016216370464144748,-0.026723901207317945,-0.07023505675614786,0.20539190905089916,0.154696409855377,0.08289820543751913,0.05794558754146634,0.08203098888554528,0.11975213364056438,0.3336635818388482
0.0167712673314095,0.10929436180362495,-0.006072444495064868,0.028852235633180543,0.3273214912098601,0.09902093596301909,0.12528477738088642,5.6021293854039627e-11,0.17052399491775072,0.265314101941897
0.010044263730892584,-0.06976036623191233,-0.022107732957098686,0.043914816340964336,0.07943984762152811,0.08928183650768705,0.16169935296797133,0.0,0.0,0.6662410469680635
0.012719562800988142,-0.04468366943352658,0.05425756295723387,0.6541014240103369,0.22421427616732753,0.11073810971580252,0.04137024563004966,1.9030474861132725e-15,0.0,0.0
0.014873735055887372,0.06569815017411183,0.005426189584458938,0.05574111723213276,0.1772271610608027,0.06288460642391085,0.012005262286801268,0.0,0.0,0.7046883516026147
0.010068903379550243,-0.07266634737907895,-0.010065313232541262,0.1899498614008368,0.22047092284250008,3.843342073833156e-11,6.8317947960476634e-12,0.3795319423389359,0.0,0.19877832306847248
0.010403052395002279,-0.03807477994150378,-0.018780623121740492,0.005095281247574105,0.07767505260584881,0.018021975882132196,0.017522228541837073,1.8652530204210715e-10,6.63562175500669e-11,0.88678074380436
0.036478779548294975,0.08022645463847325,-0.03591898277539303,1.0076872403167292e-08,2.191080579062288e-10,2.2448603168744037e-10,2.037504265094071e-10,0.5297062644694953,0.19555924415777542,0.2686248431151157
0.026105183002241128,-0.11511869962819675,-0.013478914777728501,0.04429368387024983,0.08802845344196453,0.0,0.0,0.2620522291279655,0.0,0.6105602766779968
0.008608339465832391,0.048525981189955616,-0.09468366953550038,0.5023075820947227,6.645208515574628e-10,1.0,7.637967982763754e-10,1.9793908847578344e-09,0.0,0.0
0.011326226229656603,0.02678948178555866,0.01363335677853636,0.11752430271760458,0.19689139894414667,0.056632319317237424,0.0,0.16608038420049395,1.606101768429462e-14,0.4620366231120802
0.022082471748565306,0.029129208605255762,0.01995781313190455,0.0041274221271255145,3.012761456959857e-15,2.8958947810401795e-15,3.0133480806073143e-15,0.9952063292923651,0.004919626161904428,6.943527114741718e-05
0.01296560587656769,0.021481335261248447,0.07670626015681528,0.4016529652249783,0.0,0.2651452468197971,0.32068572976127335,0.0,0.07033608704414149,0.0
0.02132119155408698,-0.011616227951514282,-0.06538368531608714,0.06842860704791046,0.0757775177003561,0.055454796987642836,0.3722515012460223,0.49651618405611514,1.5822437148412272e-11,1.534344526268785e-11
0.013318444592807751,-0.13248623994841882,-0.05386108830569817,0.5216690603109821,0.16298542080924142,0.4532696835699148,2.367492995594549e-15,5.100042557162772e-15,0.0156519756550921,0.06464530989058546
0.009536157417095114,-0.056156353696882176,0.009422415667579568,0.15449749254784037,0.16233885927482988,0.184467640289377,5.282140661386536e-08,0.2630067467270846,7.847650954405002e-08,0.23175765995453185
0.008861633130929174,-0.009683087549005638,-0.0323209922714976,0.3194585893222316,0.23720475231379615,0.09218325879912152,3.746813807555423e-15,0.07837209993854605,0.0,0.2854145184370742
0.01600190769965549,-0.0765727492928269,0.08593932044565247,0.2090120993407464,0.06800129366708323,0.03417953770767623,0.21407101373349272,1.3343210054592273e-09,1.3690034211359664e-09,0.5091175651219131
0.01031835897161289,0.0115295733425174,-0.016594134740141323,0.2722559343197007,0.281002390961517,0.0736265507649254,0.07242029721620057,0.04238917850809991,9.091169004850774e-13,0.22668574775014735
0.01003522503053968,-0.06431480883969626,0.04271236689254336,0.07808390973642206,0.1455993437183609,6.890642449140227e-10,4.815741166103879e-10,0.1451988561148816,2.438399679149717e-09,0.6500930731128497
0.011330724670373578,-0.047314820042725754,-0.01183540790116716,0.11402942000226973,0.22356723875333961,0.181106764816801,0.0,0.3629356787931525,0.0,0.1870657049378333
0.00816437870741796,-0.12494350033923494,0.002449679886849656,0.18715645846637544,0.36161420341426687,4.765078215184866e-16,0.10855508484275998,0.18033940573080123,0.0,0.2121286441077409
0.016216370464144748,-0.026723901207317945,-0.07023505675614786,0.20539190905089916,0.154696409855377,0.08289820543751913,0.05794558754146634,0.08203098888554528,0.11975213364056438,0.3336635818388482
0.007419066986243246,-0.17189468917604012,-0.04093282607564753,0.5736409550328959,0.2577843761101415,0.13651858271666042,0.05793865019190774,3.143410933044816e-13,1.2112957944591245e-12,3.717459729626501e-12
0.016216370464144748,-0.026723901207317945,-0.07023505675614786,0.20539190905089916,0.154696409855377,0.08289820543751913,0.05794558754146634,0.08203098888554528,0.11975213364056438,0.3336635818388482
0.00880672733145725,-0.05418814156835532,-0.010657486245513282,0.09655330924913913,0.1990223375680269,4.264233391272022e-12,0.0,0.0,0.5782289420455359,0.13838920847899225
0.010982676008498527,-0.074223071486822,0.011322200594774763,0.0417312604417422,0.19766507729538121,0.0,0.040601433987661986,0.24182887816410012,0.0,0.4998235846911433
0.010966347233968006,-0.05021198957594106,0.0015609357161987618,0.2209354687973857,0.22119446826032113,0.022159308983352027,0.038670671147867465,0.07298826478948287,2.6971027394614875e-13,0.4055970628983368
0.016216370464144748,-0.026723901207317945,-0.07023505675614786,0.20539190905089916,0.154696409855377,0.08289820543751913,0.05794558754146634,0.08203098888554528,0.11975213364056438,0.3336635818388482
0.01048993502700118,0.020803149435885092,0.010704989329525613,0.11833757078159708,0.20885774826710785,0.0,0.10421581236173141,0.013155001843825707,0.29781680804251864,0.26377663596731915
0.012144796028457359,-0.27626414766399876,0.0023120595833106,0.06903668687856922,0.35414545127927927,1.2893421385873934e-13,2.4409477443767645e-07,6.744149234625387e-14,1.0383379143138535e-13,0.6458550462026024
