std,rho,mu,omega,alpha1,alpha2,alpha3,beta1,beta2,beta3
0.018349235597464267,0.08032200086538972,-0.022779896843357874,0.07182965738765988,0.14312734589734505,0.013545827705138302,0.04742759840001276,0.0,0.5663455790508579,0.14537976653678716
0.01255722234560036,0.057906498702013316,-0.005489072988690637,0.3854549956995654,0.0878667906789372,0.0,0.0595606609456256,4.972439071964843e-13,0.3263036330176811,0.1429786952383452
0.03681602158664434,0.045988572947359134,-0.03401722617819815,0.017310040763233753,0.11435518738156866,3.990593582179327e-14,0.0,0.17920563682575358,0.012711900109673597,0.6752811937059334
0.01858913136854381,-0.006257662300687891,0.00418218727876416,0.23229720896937578,0.12160086089536365,0.03566326990545291,0.03360121364527133,0.08395832993782888,0.1292705673273261,0.4082073724261452
0.013517498920105224,0.07078367855003635,0.003997387304782655,0.07942057136735817,0.12163276999406021,0.046285322124461306,1.4640877547034384e-13,1.339890486743965e-14,0.44120090564859404,0.29407139241686153
0.022441862537837944,-0.08986580673999478,0.007232310379801022,0.13903915035382575,0.19781231707725003,0.037686040335737796,0.04144566928393005,0.07701433970724077,0.4933449947020797,0.0
0.011235479040622453,0.09844212277595178,-0.01186686837305326,0.10315969216640625,0.12490754947214017,0.07457033518449888,0.0,0.0,0.25185657411202966,0.4286996739465036
0.01702389172369551,0.012815890570242083,0.04267638278871817,0.14428440415517288,0.1614619567055573,0.07712970828871497,0.007710294727642035,0.10997984666377918,2.138191321090818e-17,0.4953588363141428
0.014136025433561452,-0.04069665873145061,0.01990310369327847,0.08518705848926575,0.12675365783501352,2.316546125804626e-13,0.0,0.08949616064965345,0.397727350594731,0.29037279526902365
0.018891387778555358,0.04018309595571849,-0.02508953622027287,0.444789599247573,0.17201188117336044,0.0,0.22289824717811912,0.1783290111380657,2.945494437880301e-14,0.0
0.012822166687605269,0.0025899441439195857,0.021984769461451312,0.062306348122191525,0.08556472442630704,8.900015708219696e-15,0.08401804443814369,0.511185256592743,1.9011972569459972e-13,0.24154686065276698
0.01737947015416502,0.005758131400077224,0.019465430269765997,0.08522384719895751,0.09278429346616343,0.09193793550164386,0.11927172041970076,6.7330225838903646e-18,8.079627100668437e-18,0.6160052683030768
0.009699190864541147,-0.08837995662486824,0.017579571207440445,1.0000000000000002e-08,0.0,0.04043197895219893,0.0,0.0,0.0,0.941335192588743
0.01858913136854381,-0.006257662300687891,0.00418218727876416,0.23229720896937578,0.12160086089536365,0.03566326990545291,0.03360121364527133,0.08395832993782888,0.1292705673273261,0.4082073724261452
0.01858913136854381,-0.006257662300687891,0.00418218727876416,0.23229720896937578,0.12160086089536365,0.03566326990545291,0.03360121364527133,0.08395832993782888,0.1292705673273261,0.4082073724261452
0.01858913136854381,-0.006257662300687891,0.00418218727876416,0.23229720896937578,0.12160086089536365,0.03566326990545291,0.03360121364527133,0.08395832993782888,0.1292705673273261,0.4082073724261452
0.019230149381916653,-0.1408449915299839,-0.03302367398490551,0.6766755337587392,0.0864076557288206,0.06632764254254536,0.09620771086740378,0.0,0.0,0.07569826741591851
0.01858913136854381,-0.006257662300687891,0.00418218727876416,0.23229720896937578,0.12160086089536365,0.03566326990545291,0.03360121364527133,0.08395832993782888,0.1292705673273261,0.4082073724261452
0.01858913136854381,-0.006257662300687891,0.00418218727876416,0.23229720896937578,0.12160086089536365,0.03566326990545291,0.03360121364527133,0.08395832993782888,0.1292705673273261,0.4082073724261452
0.01858913136854381,-0.006257662300687891,0.00418218727876416,0.23229720896937578,0.12160086089536365,0.03566326990545291,0.03360121364527133,0.08395832993782888,0.1292705673273261,0.4082073724261452
0.01858913136854381,-0.006257662300687891,0.00418218727876416,0.23229720896937578,0.12160086089536365,0.03566326990545291,0.03360121364527133,0.08395832993782888,0.1292705673273261,0.4082073724261452
0.009784273572368826,0.12571835855835084,0.004767320912888198,0.10259507018398319,0.6205637222004445,0.26509915191082367,9.236860562763936e-15,2.050586544377487e-15,8.107190318524637e-15,0.11433712588871081
0.018350690623503942,-0.014444817396983216,0.03234016382893797,0.1229398550191015,0.29115194510974196,0.014733981325081484,7.658648227434571e-11,0.09621164313198628,1.8193149586863645e-10,0.4933833028305816
0.015263541180507809,-0.006336769083982786,0.0032995642054023523,0.21498685973322793,0.287676265130854,0.4084396023597046,8.387196960896628e-12,0.0,0.05116440343992263,0.1993215616863764
0.01858913136854381,-0.006257662300687891,0.00418218727876416,0.23229720896937578,0.12160086089536365,0.03566326990545291,0.03360121364527133,0.08395832993782888,0.1292705673273261,0.4082073724261452
0.021194797396458777,-0.04672971761497572,-0.009053806525369672,0.5133737441731472,0.2056248264510813,0.012894917703935502,0.0,1.3557503685869727e-15,0.2885443173859999,1.7331199880579326e-15
0.010110460630879198,-0.07052501449662187,-0.00956444591433353,0.09718899762449772,0.007928420646037484,0.09624726247757022,1.4617826564944305e-11,0.0,0.6351096579014011,0.150740865223777
0.029742843302205033,-0.026743900910205537,0.021995499352818148,0.10227386353383869,0.16250203232016883,0.10636046434815367,1.3544248973463783e-14,0.2799364499746556,0.0,0.3243474645357374
0.014773395781669347,-0.041744020106004115,-0.04359549140766956,0.8433078346354547,0.11181122182498655,0.02306503287819331,0.0,0.0,0.0,0.0
0.017725244019563106,0.018902839897332584,-0.003266139212624284,0.06932438251931133,0.30005455073000953,0.0,0.0,0.3278374706556264,0.23628030951996445,0.0670955856499173
0.02445396724685458,0.010767943032685058,-0.012609894508037529,0.9047847606294328,0.1105199351794765,0.020806894274952744,6.119015147189585e-12,0.0,0.0,1.4246850916165197e-14
0.02183420141997709,-0.06417890778701163,0.012765117248629151,0.8362419419976496,0.09401793079420429,0.07218486232407499,0.0,3.6336455908520094e-15,3.3430976964815516e-15,3.932625905676741e-15
0.03718568278571044,-0.030711982642960586,-0.019403447727460117,0.031625242279747105,0.24745021822877766,2.0636004166717243e-12,0.0,0.0,0.05573843598837585,0.696811345823827
0.01858913136854381,-0.006257662300687891,0.00418218727876416,0.23229720896937578,0.12160086089536365,0.03566326990545291,0.03360121364527133,0.08395832993782888,0.1292705673273261,0.4082073724261452
0.014694515517065992,-0.18505795787143034,0.054740857237395774,0.20479952630763953,0.10398011379938948,7.734979907649764e-13,0.003260031152221365,0.0,1.4204056655809587e-12,0.6869736434862657
0.020314073272935423,-0.047072783556598635,-0.012218872650674633,0.00398402439448901,0.018153892911074564,2.879621918057216e-16,5.99062471394132e-16,1.1997910000091154e-15,0.26524815513989564,0.7165982233817612
0.01858913136854381,-0.006257662300687891,0.00418218727876416,0.23229720896937578,0.12160086089536365,0.03566326990545291,0.03360121364527133,0.08395832993782888,0.1292705673273261,0.4082073724261452
0.017419308440018464,-0.015719605227076865,0.05784021881177869,0.15538188000730685,0.25733124297855337,0.019206410586000748,0.0,0.0,0.04175638441543116,0.5004411528748852
0.02545093709390876,0.08674190690520649,0.004071169323419168,0.015325278528245374,0.08636109607705643,0.08005823037006081,0.00937619084275986,0.0,0.07352176495866154,0.737961190478758
0.026649424753051296,-0.05396366742881902,-0.004255271626408713,0.6355304608636111,0.004818605072183564,0.0,0.19315805544985679,0.040397759579055934,0.0,0.0
0.012252275102362592,0.017519059285234482,-0.035279668161171396,5.52668094316575,0.9821871313718187,0.00691413633519906,0.0016403812294813079,0.0038850421965231337,0.00013383323310996986,0.007013755984366311
0.014433814986095046,-0.02622728683222267,0.04298646474403541,0.8181471134666035,0.11411472690527209,0.06169981051347744,0.01312674689258428,0.0,0.0,0.0
0.01858913136854381,-0.006257662300687891,0.00418218727876416,0.23229720896937578,0.12160086089536365,0.03566326990545291,0.03360121364527133,0.08395832993782888,0.1292705673273261,0.4082073724261452
0.01858913136854381,-0.006257662300687891,0.00418218727876416,0.23229720896937578,0.12160086089536365,0.03566326990545291,0.03360121364527133,0.08395832993782888,0.1292705673273261,0.4082073724261452
0.016408207670263422,0.09992631885132086,0.009728682610888838,0.8463181460504179,0.04568978137678683,1.7824476956698164e-12,0.10912056919661478,4.4515511300818384e-12,4.539638870636182e-12,4.534184341182587e-12
0.013122866212663514,0.011512752918394502,-0.03165653819268199,0.06535210041191321,0.21499888711095366,0.0008461510678771317,5.5269073795455504e-11,7.215163078422998e-12,0.25701818131820525,0.46086280818629605
0.01858913136854381,-0.006257662300687891,0.00418218727876416,0.23229720896937578,0.12160086089536365,0.03566326990545291,0.03360121364527133,0.08395832993782888,0.1292705673273261,0.4082073724261452
0.016404009860016004,0.012444255235694826,-0.012009254185174394,0.03976262490770567,0.08668061717732288,0.06487118741491199,1.0126971728435565e-10,0.05049546716221656,0.0,0.7557219057289245
0.015302397682526473,-0.012038884756445198,0.027472989166057928,0.09376666651501075,0.27642511298779826,0.07606814760025535,0.007706487444445721,8.028393150318694e-10,6.067906929792854e-10,0.5759343439980452
0.01858913136854381,-0.006257662300687891,0.00418218727876416,0.23229720896937578,0.12160086089536365,0.03566326990545291,0.03360121364527133,0.08395832993782888,0.1292705673273261,0.4082073724261452
0.014036929364961696,-0.08628257582016556,-0.011896879580139122,0.04859106518613116,0.12522113120538042,0.05017112868521474,0.0009324733643230066,0.0,0.2352980446476459,0.5276401370925261
0.01858913136854381,-0.006257662300687891,0.00418218727876416,0.23229720896937578,0.12160086089536365,0.03566326990545291,0.03360121364527133,0.08395832993782888,0.1292705673273261,0.4082073724261452
0.026045109456948455,-0.1558496564755001,0.019644530135044143,0.032486054038576205,0.17240254911148867,0.03981163933424548,0.006917311875165496,0.0,0.0,0.7494003257103382
0.013211711699810566,-0.0021883881795280364,-0.07479695182908859,1.0000897075298615e-08,0.0029034049094096882,3.0259118803569697e-12,2.564694638154138e-12,4.641817501022981e-13,3.770049704074495e-13,0.9904762662629639
0.018012644142855555,0.06201999261627722,-0.018108865274116155,0.25351923929112996,0.11986647575879307,0.04587167215470459,0.10153458258341146,0.0,0.0,0.48779826070712207
0.01858913136854381,-0.006257662300687891,0.00418218727876416,0.23229720896937578,0.12160086089536365,0.03566326990545291,0.03360121364527133,0.08395832993782888,0.1292705673273261,0.4082073724261452
0.01858913136854381,-0.006257662300687891,0.00418218727876416,0.23229720896937578,0.12160086089536365,0.03566326990545291,0.03360121364527133,0.08395832993782888,0.1292705673273261,0.4082073724261452
0.019555069090141854,-0.007321884100277252,-0.035574422384116226,0.2338972039918513,0.0888066710761809,0.021519027318076308,0.07137392081229813,1.0770728824942474e-11,0.3828766667243158,0.20155786432241735
0.023334957434973956,0.0061050737363235194,-0.018780461925984097,0.026145886777008354,0.16762275392118206,0.07461068464665481,0.0,0.0,0.08936551744906568,0.6415906445457622
0.01858913136854381,-0.006257662300687891,0.00418218727876416,0.23229720896937578,0.12160086089536365,0.03566326990545291,0.03360121364527133,0.08395832993782888,0.1292705673273261,0.4082073724261452
0.013181740693417775,0.05678233325900095,0.01658357555743473,0.04614453759501469,0.1709936916354679,0.0,0.0,0.04847223631958328,0.5946686178270563,0.16857043203267147
0.020846427166171452,0.0055695382330379845,0.07987637282938234,0.059664858285421056,0.0,0.0,0.0,0.016404816487824155,0.0,0.9322150659136105
0.017011352988891247,-0.0004316393734747402,-0.015548366975001162,0.16045400675840865,0.14505544882445245,0.011445131423620586,0.09307765145675514,1.166731980044256e-10,1.26876966456146e-10,0.602485577893666
0.01858913136854381,-0.006257662300687891,0.00418218727876416,0.23229720896937578,0.12160086089536365,0.03566326990545291,0.03360121364527133,0.08395832993782888,0.1292705673273261,0.4082073724261452
0.01858913136854381,-0.006257662300687891,0.00418218727876416,0.23229720896937578,0.12160086089536365,0.03566326990545291,0.03360121364527133,0.08395832993782888,0.1292705673273261,0.4082073724261452
0.015824179180536503,0.004795848044723526,0.02481184908319488,0.7713704003312406,0.11703983817784351,0.058966128632773916,1.9399396143834766e-14,0.0,2.562279793846663e-15,0.05033050152931448
0.028183243335700763,0.001597893316814581,-0.031138073056631063,0.07535118874452662,0.009035954229758662,0.09816479858168443,2.407900539540708e-15,0.48702443343835833,0.0,0.33483924222483596
0.01858913136854381,-0.006257662300687891,0.00418218727876416,0.23229720896937578,0.12160086089536365,0.03566326990545291,0.03360121364527133,0.08395832993782888,0.1292705673273261,0.4082073724261452
0.019345490938867393,-0.058695880238934024,0.005640724113196663,0.10047074456812466,0.17862342906383782,0.06516166459247412,0.02558569438120146,0.2166230827585906,1.4540046588135933e-13,0.3968965272863565
0.02656337370626535,-0.08867732004390697,0.1362554123303605,0.11699330962943097,0.4825810642135888,0.012424352676346671,1.546028590951897e-11,0.0,0.23002925547307035,0.2749653288973541
0.01858913136854381,-0.006257662300687891,0.00418218727876416,0.23229720896937578,0.12160086089536365,0.03566326990545291,0.03360121364527133,0.08395832993782888,0.1292705673273261,0.4082073724261452
0.02558130318130192,-0.04339451232426006,0.0003157940045197537,0.08905746960750582,0.3155619431485872,0.049108291235578125,0.0,0.0,0.2992627691305061,0.24448605521223843
0.022864977709083138,-0.030372809927667756,-0.0043632815814895415,1e-08,0.0,0.0,0.0,0.0,0.01377590653182247,0.9710380498823679
0.017433991758501015,-0.1869262130030032,0.040137723734799076,0.9633281788702629,0.03137452194945407,3.4546228128738315e-13,0.0049095937665248005,0.0,0.0,0.0
0.018805700899260126,0.079875747947057,0.019184791767530577,0.07063218179852813,0.040323217611930647,1.1555008166384153e-11,0.0,5.286606354218789e-11,3.3326093331170866e-11,0.8943362447060748
